conv_id,turn_id,clarity,num_documents
food_level3_dial26,1,1.2846494989701127,100
food_level3_dial26,2,1.1230221494474346,100
food_level3_dial26,3,1.3792009975243078,100
food_level3_dial26,4,1.1376252666292452,100
food_level3_dial26,5,1.2426049370945509,100
food_level3_dial26,6,1.0849449501075634,100
hobby_level1_dial16,1,1.4246723691859782,100
hobby_level1_dial16,2,1.1516659091933383,100
hobby_level1_dial16,3,1.135990369977611,100
hobby_level1_dial16,4,1.1501009915699052,100
hobby_level1_dial16,5,1.142460943028668,100
hobby_level1_dial16,6,1.1245370471865046,100
top25_dial5,1,1.2659501473945187,100
top25_dial5,2,0.9857997054963907,100
top25_dial5,3,0.9846626517987869,100
food_level2_dial36,1,1.1947986059544295,100
food_level2_dial36,2,1.2471847560348508,100
food_level2_dial36,3,1.0633232882907264,100
food_level2_dial36,4,1.0749836092762226,100
food_level2_dial36,5,1.1015751779872545,100
food_level3_dial27,1,1.1987777104704342,100
food_level3_dial27,2,1.1275787771559824,100
food_level3_dial27,3,1.0917251419348468,100
food_level3_dial27,4,1.1147468385265076,100
food_level3_dial27,5,1.149955835492893,100
food_level3_dial27,6,1.171409132024029,100
food_level2_dial37,1,1.7363219914781172,100
food_level2_dial37,2,1.1696966072330581,100
food_level2_dial37,3,1.202500532953134,100
food_level2_dial37,4,1.2842874718922614,100
food_level2_dial37,5,1.0887074390238882,100
food_level2_dial37,6,1.1584302893723086,100
food_level2_dial12,1,1.4738584406336424,100
food_level2_dial12,2,1.1591979069414426,100
food_level2_dial12,3,1.1362837720764256,100
food_level2_dial12,4,1.1719272891773496,100
food_level2_dial12,5,1.1111795044737005,100
food_level2_dial12,6,1.0325184074441016,100
hobby_level2_dial2,1,1.116842141065199,100
hobby_level2_dial2,2,1.026590573097592,100
hobby_level2_dial2,3,1.0132886294726557,100
hobby_level2_dial2,4,0.9520734230551433,100
hobby_level2_dial2,5,0.9722845625148765,100
hobby_level2_dial2,6,0.9684908307030942,100
hobby_level3_dial33,1,1.375230455623165,100
hobby_level3_dial33,2,1.0592760384434259,100
hobby_level3_dial33,3,1.063134478732759,100
hobby_level3_dial33,4,0.9918243625779024,100
hobby_level3_dial33,5,1.003125167510292,100
hobby_level3_dial33,6,1.042354825803798,100
food_level1_dial1,1,1.3442114770374594,100
food_level1_dial1,2,1.2424272554383076,100
hobby_level1_dial17,1,1.7301446692279812,100
hobby_level1_dial17,2,1.1829131829516293,100
hobby_level1_dial17,3,1.1179924470496962,100
hobby_level1_dial17,4,0.9688116132034422,100
hobby_level1_dial17,5,1.1324075422885287,100
hobby_level1_dial17,6,1.1021636706831406,100
top25_dial23,1,1.4572932638729004,100
top25_dial23,2,1.0813793804539589,100
top25_dial23,3,1.1140968236671365,100
top25_dial23,4,1.0874477776517937,100
top25_dial23,5,0.9490094257878006,100
top25_dial23,6,1.0401045955587565,100
food_level3_dial28,1,1.432147002321948,100
food_level3_dial28,2,1.3008034937473258,100
food_level3_dial28,3,1.194526982268511,100
food_level3_dial28,4,1.1825916178681544,100
food_level3_dial28,5,1.2457835137855569,100
food_level3_dial28,6,1.2402320727601825,100
hobby_level2_dial20,1,1.4443259831707107,100
hobby_level2_dial20,2,1.1223288801513938,100
hobby_level2_dial20,3,1.0751985922946337,100
hobby_level2_dial20,4,1.0870267879349078,100
hobby_level2_dial20,5,1.2040166856186543,100
hobby_level2_dial20,6,1.0974518536408981,100
top25_dial50,1,1.3160433453906522,100
top25_dial50,2,1.2732578740036755,100
top25_dial50,3,1.0254865624799823,100
top25_dial50,4,1.0534330773338345,100
top25_dial50,5,1.081082309144755,100
top25_dial50,6,0.9803425361240997,100
hobby_level3_dial34,1,1.232598673586899,100
hobby_level3_dial34,2,0.9955718031119452,100
hobby_level3_dial34,3,1.3411566279588143,100
hobby_level3_dial34,4,0.9922760415395495,100
hobby_level3_dial34,5,0.9952796112517202,100
hobby_level3_dial34,6,1.2414232414593738,100
food_level1_dial10,1,1.5819512868107397,100
food_level1_dial10,2,1.326076235121001,100
food_level1_dial10,3,1.4403466186864047,100
food_level1_dial10,4,1.0539182918483367,100
food_level1_dial10,5,1.0088829995900048,100
food_level1_dial10,6,1.2698326422553603,100
food_level2_dial38,1,1.278890306881643,100
food_level2_dial38,2,1.0440274880765044,100
food_level2_dial38,3,1.155215266065494,100
food_level2_dial38,4,1.1204483097457392,100
food_level2_dial38,5,1.1371267071483777,100
food_level2_dial38,6,1.1399383717658342,100
food_level2_dial38,7,1.0492007334909599,100
top25_dial24,1,1.1371467124034118,100
top25_dial24,2,1.189846492365065,100
top25_dial24,3,1.0039712287157052,100
top25_dial24,4,1.0136706203112604,100
top25_dial24,5,0.8898330457661163,100
top25_dial24,6,0.9549903501445756,100
food_level3_dial29,1,1.221939944709523,100
food_level3_dial29,2,1.2240861957257947,100
food_level3_dial29,3,1.2051405203274246,100
food_level3_dial29,4,1.1273276602425386,100
