label,AvgICTF,AvgIDF,BERT,Clarity,MaxIDF,MaxSCQ,NQC,SClarity,SMV,WIG,nSigma,ENet,L1,L2,LogReg
1,8.26007467311949,3.93753438377556,-0.33908283710479736,1.4195981685119774,8.440300441404926,84.56897457307984,0.045931230381669,6.180633131439654,0.4788381907651706,0.9588961791992188,0.2188237168967684,0.4128225369584075,0.41234351479103154,0.41302338801693295,0.4128113198638632
1,7.254783048130611,3.4462514499974386,-0.557604968547821,2.1327329529091577,6.671720079889656,76.03817198079746,0.092915350775646,5.435271699160754,1.6118945287997577,1.9244520759582529,0.3665031296819258,0.35546112432114096,0.356687751827582,0.35496945112036526,0.3537184589784155
1,10.116881644292826,5.782704961026596,-0.8352972865104675,2.0062745780951774,10.004300459266805,83.14124076778573,0.0764556514779039,8.507443731858725,0.8982463921638819,1.4593362998962407,0.2857599743210887,0.3229950305813476,0.3237583909309227,0.32280484217204375,0.3233842793222856
1,9.427824639419905,5.7798263059357184,-0.6196315884590149,1.818402508304704,14.914852294806078,81.58942191839053,0.0591445385390051,7.934691748396522,0.5880472002186139,1.1629019737243658,0.2556141189411653,0.3227065071579269,0.3236491037433343,0.3224653605176717,0.3223603943627895
0,8.242983885892944,3.877684302241484,0.08875981718301773,1.5487738240981437,5.653180772016051,71.09553591714865,0.0334187426152815,6.682273476851535,0.2688860324796638,0.7912021255493167,0.1728474062029099,0.5614097133480163,0.5614754093269521,0.5616086389048802,0.562603733785545
0,8.668001898201622,4.306877071652948,-0.4629977345466614,2.224770659478626,11.307802858939771,78.29811950203435,0.0983628700208766,6.722091749146308,1.4178773870827626,1.4297020530700677,0.4209924861388209,0.42521804569974536,0.4244673951233563,0.4255027992098813,0.42588021796213327
0,10.29834121055713,5.91459297204822,-0.5275996923446655,1.640372841491801,14.781320902181555,81.80563979793956,0.0935806742584044,8.352431061501814,0.927649726138304,1.4257881355285644,0.3210485816712867,0.3686630448393009,0.3685085165506808,0.36865391020865307,0.36875032309721695
0,9.13260543779256,4.733041309396241,-0.9555554389953613,2.2108253256853465,7.55857241825533,80.82111688744537,0.1068503133242105,7.186695288737247,1.113397313140087,1.4332900428771966,0.3336760874171367,0.3047580278835089,0.30483596566723525,0.30464544585579,0.30452572785137566
1,7.070122026818781,3.284597460209038,-0.08331027626991272,2.4515781476968,7.032106201948267,78.23182771892033,0.1222230228045021,5.402199041914226,1.7517420234361871,1.8014501762390136,0.4679399031174018,0.4799643708908987,0.48061703554690605,0.47965569298436184,0.4790268932807612
1,13.394131593572023,8.903787141759965,-0.06602267920970917,1.885209005370529,15.25132453142729,81.80563979793956,0.0825617019164809,11.602372124343969,1.2888672373992902,1.768754653930664,0.4290965987479292,0.4234888294053994,0.4237240431877106,0.42340472686187847,0.42300265121594066
