label,AvgICTF,AvgIDF,BERT,MaxIDF,MaxSCQ,SClarity,ENet,L1,L2,LogReg
0,8.373887517626855,4.097565495347961,-0.36443161964416504,9.769852621781409,83.38337332114023,6.427977368571541,0.42083624099223593,0.4208400853748526,0.42075853374999167,0.4208130137078359
0,10.83277380911974,6.383706380417364,-0.13247163593769073,15.4744680827415,77.85433289025391,9.223335896685638,0.4879354897617714,0.4880452176390138,0.4869015186514057,0.4883346356676663
1,9.17114378118294,4.752186053179199,-0.13964426517486572,11.779358078876928,75.20525349741452,7.379384311954886,0.4957846077254615,0.49584793949550043,0.49519843451851286,0.4959672972920802
0,10.44766493436658,6.041085455509413,-0.5176824331283569,14.15271224275918,79.67983737352601,8.655905465138526,0.390033713650723,0.3900854230385833,0.38953005804381435,0.390198609968107
1,7.676518612420397,3.913397661354789,-0.7602706551551819,8.370940449241285,81.99316441138859,6.008595627515842,0.32443799927929645,0.3244106898841071,0.3247910272694001,0.32438120054835545
0,9.818527803886589,5.328809791900413,-0.22307658195495605,13.816240006137969,79.72503787288132,7.739086262206753,0.44120059827362684,0.44120459714358773,0.44107629800410203,0.4411469280853387
1,12.29865480944654,7.844134606055596,-0.47745949029922485,14.558177350867346,77.84037584667135,10.506895340218485,0.3654947958653276,0.3655006792613625,0.3654278372500555,0.365505191271465
0,10.154774902244643,6.490066636631045,-0.6804131269454956,12.612267201812031,74.25922574761687,8.661642011221264,0.3079670858478015,0.30791868267779177,0.3085882614874963,0.3078770459387074
1,10.178146915179148,5.720837044516244,-0.34542155265808105,10.703783458275836,77.64341284250622,8.568709002745047,0.4515219048852354,0.45161032176567234,0.450717531330959,0.45182227200548175
1,10.333886617957605,6.020885161662422,0.4816261827945709,12.890470530309267,81.99316441138859,8.254445076277767,0.5435120164225764,0.5434375670254452,0.5441080969676572,0.5432296666921957
0,8.497015329878938,4.096914421313574,-0.23402410745620728,6.970613455764444,76.38381312598978,7.164836289668815,0.5299520210887518,0.5301216748106435,0.528456017671234,0.5305601337871929
1,10.35598198030905,5.988577945864096,0.021179713308811188,14.08817372162161,74.75063998595722,8.746544067874948,0.5193526204007114,0.5194366384898669,0.5185964099959186,0.5196590777678254
1,8.681776116532754,4.271907554111929,-0.38501012325286865,5.759450952586206,72.06873226387982,6.73586596747744,0.42991370474606444,0.42988626205261204,0.4302179571523426,0.4297246309765021
1,9.74195090703259,5.463991659025187,-0.02990167774260044,14.08817372162161,70.82020649293023,7.950191437804536,0.49483529523411157,0.49485909133814815,0.4946626615707335,0.494897664294926
1,9.09093360338569,4.787092463976137,-0.11487730592489243,7.309886672529625,79.29901199314573,7.704639242265799,0.5190194391693583,0.5191354774612927,0.5180042933080186,0.5194607124797187
1,8.206941550222355,3.732037918507311,-0.15261659026145935,4.439384889055248,60.39425199876607,6.415182080994302,0.5223620211573413,0.522377468563651,0.522368009812276,0.5223008142462431
1,8.622418856174969,4.144082874518435,-0.2910371720790863,8.107548963317265,79.9789165640111,6.8306593869469125,0.47353900159450546,0.47360804390583205,0.4728739148833473,0.4737306457251919
1,9.061687008220474,5.156347925177435,0.1381726861000061,11.20477063304154,79.0964017783983,7.242175659250617,0.4772813655439081,0.4772058688091696,0.4780311821652679,0.47705274960054256
0,11.181498143764982,6.771289325766893,-0.8255715370178223,12.612267201812031,80.99625249706413,9.235587994709668,0.2992868368998316,0.29926821962354067,0.2994333079570448,0.2991868425030254
0,9.88895821607638,5.469411024214193,-0.6940233111381531,12.612267201812031,76.2317398349387,8.097198746848322,0.3704826872883643,0.370537423628628,0.369987520466327,0.3706359457408559
1,10.072296611874911,5.563548602097908,-0.11032117158174515,15.069002974633335,65.12351732216798,8.46285869944081,0.5299372176732454,0.5300641130772633,0.5288348661802178,0.530345945915716
1,10.59942036935165,6.221604869639632,-0.3419835865497589,10.634225774573926,79.31365320823662,8.989982456917552,0.4301451943850827,0.4302010322299864,0.42964561720533395,0.4303492307782805
0,8.837409821875358,4.507598552368518,-0.5479718446731567,9.769852621781409,83.38337332114023,6.7579682801955245,0.36762086442238495,0.36758951288083214,0.36785639821088517,0.36745121063756025
1,9.353173399529837,4.925875210915996,0.04208686947822571,10.801639248279594,79.75397505729586,7.4072632504745215,0.505680077570939,0.5056883981239625,0.5055458865865305,0.50566271625741
0,9.70196140652491,5.378010708361611,-0.3467712104320526,15.25132453142729,50.76314185270387,8.09252349409081,0.48037991723016304,0.4804578400432894,0.47988908016700144,0.48059078832882013
0,13.13818665641936,8.731701798431184,-0.6251219511032104,15.762150155193282,81.30673458885487,11.192276507364044,0.2997891898259678,0.2997396076612908,0.3002083399920037,0.29960614200219454
1,6.962457780599076,4.3464606595765805,-1.0372202396392822,11.760896016037194,81.48422024802925,5.996795033138616,0.23782698804076982,0.23778684623027183,0.23848752032597745,0.2378928437167754
0,10.837612118714318,6.415066173478174,-0.4114782512187958,12.612267201812031,81.44846794398063,9.045852649486262,0.39914299742866355,0.39917278950464985,0.39883190315187367,0.3992356472335955
1,7.864345988857892,3.5427332613778857,0.2703549265861511,6.788967745916887,77.90227970360644,5.784904447178055,0.5508218356025558,0.5507678499126958,0.5512897536348659,0.5505580269452922
1,9.436908564301271,4.963074763751057,-0.001591356354765594,8.191191572024271,82.22908962030903,7.645149095073215,0.5104208970968326,0.5104615046691735,0.5099941564067273,0.5105335568538941
0,8.392264016313987,3.9627549972872456,-0.521113932132721,8.163917924207079,81.80563979793956,6.446353867258672,0.4078597213730292,0.4078852591737289,0.40758195164064787,0.4078826850859
0,9.369178911489817,5.002670509975068,0.06259134411811829,10.374601654917305,81.40393662729409,7.423268762434505,0.4987390579697888,0.49872927059126865,0.49877182501796075,0.49867006450449675
0,8.238855964572712,3.799746332008688,-0.9181819558143616,5.743178503828476,70.10088212741357,6.292945815517399,0.3431231253260127,0.34312286178876306,0.3431978996516237,0.3430137390169169
1,8.03384686633094,3.57822530239324,-0.08804401755332947,5.053892059073673,65.07941934236601,6.424408953896839,0.5537793624355677,0.5538595972345066,0.5531635042744381,0.5539899068083312
0,12.948857318422904,8.474875305265718,-0.9259605407714844,16.86076244386139,75.7183332771967,11.339419405988805,0.2981372369984356,0.2981959947903878,0.2976181638363524,0.2983497618084045
1,12.254826379104252,7.894409916340782,-0.49648627638816833,16.167615263301446,78.90742690210156,10.308916230048938,0.33778431167577966,0.3377457023583646,0.3381133695557913,0.3376351461644025
1,8.297958870499503,4.580309363560976,0.005393272265791893,12.9895614329535,63.8050245890898,6.804825979476123,0.4982953437162441,0.49829062647414285,0.4985787775078171,0.49833729729188453
0,10.880958710263092,6.46891750265247,-0.2868865132331848,15.25132453142729,76.3554096681048,9.089199241035036,0.43157770994426614,0.4316207497542342,0.43116672355199526,0.43171331082109365
1,8.636729453517079,4.785864522515607,-0.0627693235874176,16.167615263301446,72.62213785753481,6.9688064686125255,0.4730104502861115,0.47302245709256274,0.47300754011568685,0.4731031970034762
1,7.959121849534672,3.5574318694859315,-0.22540006041526794,5.441170114336271,69.41377666771322,6.572827488414781,0.5420408925295155,0.5421871793108481,0.5408168074582382,0.5425311193622903
0,10.201588120071056,5.792202573301414,-0.3801499605178833,11.449116392006353,81.45182995747905,8.409828650843002,0.41557759545313927,0.41561314727469567,0.41521693012782357,0.41568458999301994
0,9.152650808443289,5.478962984264982,-0.19405192136764526,12.612267201812031,79.85169185434444,7.65951791741991,0.4161236270640846,0.41610268598578354,0.41644432509730384,0.41615844430487176
1,9.368641149232731,4.953426389718648,-0.11493369191884995,8.973929444906334,82.02977784854778,7.759203236798633,0.5033937982826874,0.5034843467744068,0.5025378193365694,0.503713622774866
1,9.030642624657403,4.60363179937239,-0.0824991837143898,7.200429841726967,78.13667268703485,7.644348263537514,0.5443988077741365,0.5445436980016362,0.5431020802782867,0.5449223875129457
1,9.631946096763825,5.191232431910761,-0.2762836813926697,11.69027844882324,75.31690707385968,7.6860359477085085,0.44294604750327565,0.44295615800104116,0.44283826964714507,0.44291850585019654
1,9.16564353612339,5.236166795117659,-0.20519563555717468,13.395026541061664,81.91258428210419,7.21255502293564,0.3969276142143004,0.39685046881300523,0.39765062303291615,0.39667632486679666
0,11.932471047072683,7.464653631049544,-1.007035255432129,16.167615263301446,74.15107929486031,9.534575774274312,0.2346478360410365,0.2345504115126412,0.2355171357898064,0.2342180619044182
1,13.872735958244396,9.356296980517865,-0.13309884071350098,16.86076244386139,78.15179212977834,11.92682580918908,0.39235684965383194,0.39230244120768476,0.3928004428127408,0.39215345386582473
1,11.325158053282667,7.021100131499683,0.10018228739500046,14.375855794073392,79.0964017783983,9.127933475946447,0.43508743473759953,0.43496221615015407,0.43617789878243657,0.4346064327925212
0,15.94441478581206,11.42826809379828,-0.5928269028663635,16.86076244386139,67.34610449444224,14.152655316584005,0.29051739463798193,0.2904447088822261,0.291251314145191,0.29025014196819604
1,9.254255050647112,4.841913262198189,0.11401350051164627,12.107172252755026,73.9988889603679,7.462495581419056,0.546088938788912,0.5461447786681389,0.5455719647536358,0.5462505227392755
0,12.930695737362557,8.643258177509312,-0.4483419358730316,15.4744680827415,83.14124076778573,11.1389362681345,0.3339285517951747,0.3338925241776722,0.3342360555192983,0.3338318810905353
0,11.126954418100794,6.74031342822979,-0.8141251802444458,12.612267201812031,83.1321780122503,9.047512876420958,0.2855389122709985,0.2854879638333196,0.28596144471014456,0.28531788971555583
1,11.610336328675592,7.158290601739178,-0.26239678263664246,15.25132453142729,81.99316441138859,10.000898416241492,0.43953372445623523,0.4396231859318947,0.43866421199142747,0.43987576561645236
0,10.823406967590554,6.427309520387561,-0.7491269111633301,15.25132453142729,81.99316441138859,8.877496818535239,0.3220428635821002,0.32205365853828194,0.3218933948738337,0.32205335471250335
0,10.046652519566308,5.594165978658249,0.01464377623051405,10.374601654917305,81.20853521035235,8.100742370510993,0.4849298114620766,0.4849199935440725,0.4849544454679859,0.4848539767099959
1,12.171609819610756,7.703551144929674,-0.3182305097579956,15.25132453142729,78.39745293529101,10.379850350382698,0.4013909699259509,0.40140923785908134,0.4011916731657821,0.40144858233868114
1,6.348862520899642,2.513767110707125,0.002356501528993249,6.036454434164712,72.2663669059,4.680939535995087,0.5166176360458766,0.5165988650904172,0.5169488032288138,0.5165603788918341
1,11.01889921580365,6.689811545836086,-0.2198389172554016,12.612267201812031,82.38092279445229,9.227139746575594,0.4195119336560744,0.41951161529496445,0.41948198609370135,0.419518689877315
1,8.155268808096384,3.7805929799179694,-0.16080187261104584,5.52003792230114,70.73658359882629,6.209358659041069,0.48328697146922417,0.4832594878908266,0.48359968189954555,0.4830968518862439
1,10.460420777146544,6.057473670182482,-0.4944153428077698,14.221705114246133,78.30946897563291,8.668661307918489,0.3952049239159654,0.3952540200958668,0.3947355670851088,0.39535806147489244
0,10.03833410915534,5.52922760861218,-0.18718326091766357,9.620829852540922,79.9028027136244,8.42889619672124,0.4891762703831587,0.4892730565736848,0.48826572678937435,0.48950568526213095
0,7.160915663517853,2.732057793330083,-0.09024107456207275,4.276496542861825,59.23875774220679,5.828736623307732,0.6039702693514655,0.6041309573633638,0.6026861161480177,0.6044820727652765
0,11.663698414564056,7.249108668827614,-0.22364908456802368,13.769719990503075,80.30305582190111,10.054260502129958,0.4396186468040241,0.4396795757416775,0.4390408981789656,0.4398581532492886
1,10.195019717790236,5.794604395216596,-0.5100623369216919,15.4744680827415,73.3228094126969,8.249109568734923,0.3885627404675573,0.3885818084473497,0.388385995024976,0.3885766419533395
1,9.903680449628489,5.436050173968385,0.04089757055044174,13.916323464694951,80.06750195501321,8.11192098040043,0.5214671628703557,0.5215437476951441,0.5206942021746954,0.5217199268787263
1,9.37267438733172,4.974770661956672,-0.2761783301830292,9.578688785767929,81.40272292922927,7.580914918103662,0.44997306716893687,0.4500132827898782,0.44957320097872355,0.45008823911195506
0,9.480160373408284,5.229467474227405,-0.7974892854690552,10.8768261631742,80.70599496509071,8.093866012288395,0.3734013530758339,0.373531004136515,0.37226307011019744,0.37389472355974046
1,12.555952204262008,8.173111125167773,-0.26834338903427124,13.682708613513446,76.88713155001008,10.946514291827908,0.4092712670530744,0.4092900994421576,0.4091232426106402,0.4093630834264304
1,9.369288363129952,4.970412285880154,-0.9149097800254822,8.163917924207079,81.80563979793956,7.577528893901895,0.3249437092117095,0.32497701640718907,0.32463675557364896,0.3250221486308573
0,11.393394347091528,7.151633145323312,-0.8562799692153931,14.08817372162161,78.06137622911086,9.601634877863471,0.290433709580365,0.29042066951565304,0.29058410240259025,0.2903867847952567
0,8.753313694149282,4.30702288385809,-0.45710068941116333,6.5703132547816585,76.0212778859488,7.143875781715183,0.4536507074978292,0.45374174617782387,0.4528573297228001,0.45393225044212604
0,8.160617898422196,4.550145125822893,-0.42753416299819946,8.70626226870945,82.73643105309102,6.667485007398816,0.3744010226311852,0.3743675502115452,0.37484624604486877,0.37438097772310575
0,12.587788926811092,8.208009141080208,-0.6503374576568604,15.762150155193282,81.30673458885487,10.508347385131254,0.2908509423222259,0.2907798038293144,0.2914600178094587,0.2905749151394631
0,10.731904931389174,6.3042006308175615,-1.0848472118377686,12.835410753126242,81.80563979793956,8.940145462161116,0.28057712272771856,0.2806171417297986,0.2801934430917477,0.28069474768852304
1,10.10787171085928,5.654850320155657,-0.010624594986438751,11.28103261787517,83.35542155525815,8.028430169179446,0.4633780616017809,0.4633400876773373,0.46362659573126325,0.4631925646964165
1,10.269075791731025,5.854599373667523,0.7445790767669678,12.890470530309267,68.88416631011181,8.882781430611134,0.6921202266670914,0.6922326448938368,0.6911346304639991,0.6925441380281268
1,10.077687622468838,6.370108517034109,-0.816889762878418,15.762150155193282,79.56588583896418,8.58455473144546,0.2923089165579773,0.29230694952049574,0.29244107364579675,0.29239085026821166
0,10.361574928152812,5.940654688209616,-0.866566002368927,15.762150155193282,71.01468192553595,8.569815458924756,0.33930851783725624,0.33937139157614615,0.3387679678080712,0.33948531780773084
0,10.032667631789876,5.543210364733244,-0.3496077358722687,14.15271224275918,53.4683272375889,8.423229719355776,0.4893657201011367,0.4894676735382793,0.48860842842490343,0.4896477380529578
0,8.956180545807177,5.294494854077158,0.039891522377729416,12.948739438433243,71.09553591714865,7.463047654783796,0.47506751155435895,0.475036506714068,0.47554671840750523,0.47505113186017234
