conv_id,turn_id,clarity,num_documents
-4469503464110108318,1,2.4248186116906187,100
4790842463458965203,1,3.147338737103429,100
-6631915997977101143,1,3.791849931482872,100
-3098213414945179817,1,1.9271285337176585,100
-927805218867163489,1,3.457020211450142,100
-8765341210106443690,1,2.9184647106941486,100
-8984315366060644345,1,3.695842075220226,100
-3359151041540098032,1,2.6524663482470547,100
6601536662148726350,1,3.282926055655295,100
-4757397641844293607,1,3.2270363150515404,100
-6857918454805495301,1,3.3178124030198046,100
-4132174036373265970,1,1.5437499401738555,100
1561260788294720798,1,2.110394958102549,100
-3609553841261159056,1,1.447297068761491,100
128788970421661020,1,2.514094251180623,100
4722519916015127979,1,2.798380398749188,100
-1911980845281550523,1,1.5292823115965772,100
-8524801800420428358,1,2.6949418810895733,100
4776000106366522865,1,2.1295991726679295,100
4723481094198751540,1,2.267173409012253,100
-7461719336882424985,1,1.8632614698801881,100
6629199459601104475,1,2.4205146625960676,100
-1688500492894023725,1,2.2763017352875243,100
-4920697783415402962,1,4.017677156762771,100
-4950316745090894056,1,1.605512155048929,100
-8652199953083038138,1,1.8091874253517541,100
7030758716024791080,1,2.465971035963245,100
1237920926774398276,1,1.6543418297708146,100
4737873499269724327,1,3.276751944387579,100
4123548744340087331,1,1.5481725733651117,100
-3430387669519489370,1,3.7235083001699385,100
6389345907245133102,1,2.237049030779033,100
7063169977317265636,1,1.9297025685230877,100
-1672733591597131629,1,1.6034204283513986,100
3459755935653104243,1,2.3225503519408934,100
-7563488770313519534,1,2.896327937680131,100
3630976503357786326,1,4.291184478210905,100
5998037098651415370,1,3.4778298819836087,100
7208068189874944399,1,3.2304284391764986,100
-3713688239328074547,1,2.785274647450092,100
2034739379280412436,1,2.8872157576475117,100
8651809831547260844,1,2.8044622141687525,100
1533477128984345682,1,3.2395196018846777,100
-5492391637682725131,1,3.087311391153219,100
-2558199766533138150,1,1.980638498175976,100
-6363994615218497826,1,3.083465332178286,100
3855307908076704970,1,3.1517301954875516,100
4063304367414770942,1,1.2631303400198646,100
-4110639543763413474,1,3.110552145730055,100
5150378125952226530,1,3.8557982797741577,100
-229557364858904345,1,3.8247056774538435,100
-6875166619428307308,1,2.3073408054787703,100
5693531505008967478,1,2.511497193700403,100
7754002205765507756,1,2.3392008966163784,100
-3944861237014469052,1,2.6877582343717825,100
-2590664031903851316,1,2.9903763247235995,100
3204171409264914923,1,2.730562581143764,100
3240942651859718397,1,1.89881081988354,100
2094392886389474592,1,2.7589644084350886,100
4113432615092381478,1,2.923649272600126,100
-1617571755505770769,1,3.134724677719228,100
-5968852733411945019,1,3.0300685892069925,100
9118807424034544000,1,4.686463172144127,100
