label,AvgICTF,AvgIDF,BERT,Clarity,MaxIDF,MaxSCQ,NQC,SClarity,SMV,WIG,nSigma,ENet,L1,L2,LogReg
0,10.538708615395445,6.111662899779598,-0.09193109720945358,1.1577024116294994,9.848647149555012,80.69672047968635,0.0153673666932747,8.592798466340131,1.2630509251540991,1.5423959350585985,0.3388551480760553,0.4750868857356922,0.4749945958586178,0.47513037768280003,0.47468694739084116
1,6.998898944894047,3.2456799397277893,-0.035779599100351334,1.0535998817337582,6.876478621497173,75.92999325032261,0.0199585659319809,5.505766053870668,2.3970479481581366,1.990590209960938,0.4895965633210813,0.5118822799154348,0.5118122632578432,0.5118454918302435,0.511855476244972
1,5.341430857286818,1.9820147502869223,-0.46654102206230164,1.3119550542832012,3.665016643164555,52.56412761928591,0.0175261873131575,4.3017100864469,1.8671537002648464,2.1340823364257773,0.483108903388362,0.5054430266684593,0.5052565784412284,0.5055773591271816,0.5052060662841437
1,8.873076947600198,4.496772418458205,-0.14619456231594086,1.295028306764262,9.53035723201699,81.81111029348317,0.0256610572653938,7.081317478372142,3.669099045393383,2.5999282836914106,0.6772277170008422,0.5461568087109755,0.5460661562140028,0.5464859405550304,0.5465229314413144
0,9.030310102850375,4.643572455566803,-0.30583664774894714,1.286197818599906,7.844492375713711,81.41190595223009,0.0217407417048825,7.238550633622321,2.382923861245456,2.396977691650396,0.4881520112880265,0.49920908522592905,0.49919591077554637,0.49922753623563093,0.49966391990445697
0,9.85044312341213,5.401086003001765,-0.2904391288757324,1.3650100326322645,8.229169712136658,81.78046213643962,0.0199398764287385,8.058683654184074,2.257107851148676,1.961666259765624,0.5311670936659992,0.5091970797503813,0.5090306623548985,0.5095703662012553,0.5091896956907757
1,11.155344803537584,6.792515341486903,-0.6991989612579346,1.160727946045818,11.804516638513084,82.26307782089181,0.0173164990501999,9.209434654482273,1.667424888995616,1.9301538085937444,0.4565392766503797,0.34214665537795674,0.34195336484877675,0.3424890007576702,0.3416380289426177
1,8.77727600418331,4.304934750337448,-0.517722487449646,1.2647494812433822,5.722297728136637,70.15930567696903,0.0175134011292001,7.167838091749212,1.755577246459434,1.9949859619140569,0.4684518713885442,0.4851204319747051,0.4851976251338414,0.4850676667129891,0.4855596616156398
0,10.245660023652947,5.811293417814885,-0.49466854333877563,1.2706198491066736,14.558177350867346,70.27716766190912,0.0169043167257781,8.45390055442489,1.723300505858939,2.050499267578124,0.4375818026201805,0.44897698554394827,0.4490049947061773,0.44899188692471403,0.44921184490915084
0,8.75705447916232,4.344640575138848,0.042560968548059464,1.202045446874609,6.686637253482741,76.286291983375,0.0207060359023262,6.965295009934264,2.4358157821871806,2.283535766601561,0.5202366750055188,0.5639277183233441,0.5639037101759055,0.5640284400834848,0.5640841990823998
1,10.376898701393644,5.925598183112449,-0.12095675617456436,1.1356015358355511,16.86076244386139,81.80563979793956,0.0204459655401614,8.43098855233833,2.2365622930470623,1.8583578491211008,0.431717721534865,0.4932652921314198,0.4933809886198648,0.4931570144278571,0.49395662607264423
0,8.985461487023871,4.619282284789149,-0.30972346663475037,1.065835655625737,8.163917924207079,81.80563979793956,0.0269610883198857,7.0395513379685575,4.016577997332083,2.604313201904304,0.7085705678805114,0.45599895160705783,0.4558763985593437,0.45644969166711846,0.4559300396770264
1,11.92977513809805,7.413346975455442,-0.1643730103969574,1.255284564933482,15.762150155193282,67.79984158344259,0.0217840583872449,10.54348077697816,2.4218828748648225,1.9975120544433624,0.5502139214506507,0.5495198348504171,0.5496967882954755,0.5494517550831638,0.5509128997174129
0,11.481675406996516,7.190674510288455,-0.32872581481933594,1.3217417997141014,12.612267201812031,80.75967344232862,0.0177470442416121,9.5357652579412,1.7397714797754074,1.7056506347656295,0.4663383267241991,0.4319040491774944,0.4315206392105618,0.4325901955831868,0.43103493861953673
0,11.284862401465451,6.821266195775059,-0.1965763121843338,1.5854910411781136,14.663537866525171,81.1630114081246,0.0335325975205331,9.33895225241014,5.949932211389641,3.2399940490722643,0.8130827627267063,0.5479651652159961,0.5476678750784308,0.548527670254058,0.5478708344702551
1,8.278888072034126,3.8871472988648095,-0.11624268442392349,1.2656966763355184,6.4522963283512,74.84794953477709,0.0169066182915737,6.487128602806069,1.6996850549670108,2.066095123291017,0.4345732331797882,0.5427530701631584,0.5427368896861108,0.5427540877384027,0.5427592444402078
0,8.177948972143755,3.723686079095243,-0.08713499456644058,1.220966797972446,6.036454434164712,72.2663669059,0.0323200465643742,6.386189502915698,5.882863246122399,2.933776245117193,0.8084871500471592,0.5779423936506243,0.5779599058419143,0.5780708824779888,0.5782306611048216
1,9.53220964293994,5.113944081492786,-0.25327423214912415,1.2130136542535073,11.779358078876928,81.80563979793956,0.014568508587138,7.452768101260106,1.127632070917514,1.602273101806636,0.3358023333625771,0.45826356177269256,0.4581762160536448,0.4583669046022224,0.4578833198529296
1,9.761678509175132,5.386185920108368,-0.7041307687759399,1.2254879112461878,12.612267201812031,71.21343703973812,0.012838185766958,7.969919039947076,0.9521439864616608,1.4150973510742215,0.3085683046687817,0.39529170798141855,0.39535119057738816,0.39511845724337175,0.3952895243433668
1,13.380495087729209,8.932506724986366,-0.2515113949775696,1.2018107215900546,15.069002974633335,78.41229527762442,0.0206625932467125,11.434584938673895,2.396855530379544,1.976535491943357,0.547363628036649,0.41693508379136285,0.4165964977670453,0.4176417025815512,0.4162125898010922
0,10.307544192509734,5.8635267183033175,-0.930620014667511,1.1974955773842744,11.339301525999144,77.02802957568329,0.0163627116220775,8.921249831389844,1.5282366493982031,1.7955886840820334,0.4370693093489582,0.38297603408243347,0.38322465145171336,0.3825260903477064,0.3841113940309404
0,10.301180364468122,5.931342784277218,-0.8088841438293457,1.277781356573875,9.79088831540282,82.52032497380746,0.0210513459385532,8.355270215412807,2.706596317107854,2.410725250244139,0.5483912144838708,0.3557845020601544,0.3555715907860294,0.3561400346873377,0.3553110567110961
0,10.557761449251275,6.238316703989517,-0.413586288690567,1.181154234148731,9.549544059441764,81.99316441138859,0.0186758167786495,8.611851300195962,2.2835722728566905,2.1420451354980434,0.5342719664244853,0.4025694789230286,0.4022763096175153,0.40305885423195825,0.40167740856757517
0,8.26317821393818,4.412997841861142,-0.7506537437438965,1.163532362759725,13.33440191924523,68.10048124890318,0.0178328884021095,6.310089700750429,1.7711596807575023,1.89772201538086,0.3691111653228086,0.34253333178582207,0.3423332603997082,0.3428219947420547,0.3418252814561409
0,13.967822257549056,9.635632721849868,-0.6674824357032776,1.160039956743745,16.167615263301446,80.9982185159569,0.0323283073926433,12.02191210849374,6.131213588889983,3.034863433837886,0.8253762501557148,0.31706119493908874,0.3167268713887486,0.31757079357396156,0.3161291056100094
